APP;CLIENT;SERVER;METHOD;URL;TRACE;ERROR_MESSAGE;COUNT
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.network.MoPubRequestQueue$volleyHurlStack$1,com.mopub.volley.toolbox.BasicNetwork,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher;-;222
com.home.weather.radar;192.168.0.20:46154;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.network.MoPubRequestQueue$volleyHurlStack$1,com.mopub.volley.toolbox.BasicNetwork,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher;-;215
com.home.weather.radar;192.168.0.20:46138;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.tapjoy.TapjoyURLConnection,com.tapjoy.TapjoyURLConnection,com.tapjoy.TJCorePlacement$3,com.tapjoy.TJCorePlacement$3;-;215
com.home.weather.radar;NA;-;Frida - SSLContext.getInstance;-;dalvik.system.VMStack,java.lang.Thread,javax.net.ssl.SSLContext,o.jk0,o.jk0,o.ri0,o.ri0$aux,com.wxyz.spoco.lpt1,o.cx$con,o.cx$con,o.cx$con,kotlinx.coroutines.intrinsics.UndispatchedKt,kotlinx.coroutines.BuildersKt__Builders_commonKt,kotlinx.coroutines.BuildersKt,o.cx,o.cx,o.cx$nul,o.tc0,kotlinx.coroutines.DispatchedTask,kotlinx.coroutines.scheduling.CoroutineScheduler,kotlinx.coroutines.scheduling.CoroutineScheduler$Worker,kotlinx.coroutines.scheduling.CoroutineScheduler$Worker,kotlinx.coroutines.scheduling.CoroutineScheduler$Worker;-;54
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,o.dk0,okhttp3.internal.connection.com2,okhttp3.internal.connection.com2,okhttp3.internal.connection.com2,okhttp3.internal.connection.prn,okhttp3.internal.connection.prn,okhttp3.internal.connection.prn,okhttp3.internal.connection.com1,okhttp3.internal.connection.aux,o.tj0,o.dj0,o.tj0,o.nj0,o.tj0,o.wj0,o.tj0,o.al0,o.tj0,okhttp3.internal.connection.com1,okhttp3.internal.connection.com1$aux,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.home.weather.radar;192.168.0.20:46158;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,o.vl0,o.ul0,okhttp3.internal.connection.com2,okhttp3.internal.connection.com2,okhttp3.internal.connection.com2,okhttp3.internal.connection.prn,okhttp3.internal.connection.prn,okhttp3.internal.connection.prn,okhttp3.internal.connection.com1,okhttp3.internal.connection.aux,o.tj0,o.dj0,o.tj0,o.nj0,o.tj0,o.wj0,o.tj0,o.al0,o.tj0,okhttp3.internal.connection.com1,okhttp3.internal.connection.com1$aux,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,net.pubnative.lite.sdk.network.PNHttpClient,net.pubnative.lite.sdk.network.PNHttpClient,net.pubnative.lite.sdk.network.PNHttpClient$1,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.tapjoy.internal.fl,com.tapjoy.internal.bz,com.tapjoy.internal.gz,java.lang.Thread;-;222
com.home.weather.radar;192.168.0.20:46166;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.tapjoy.internal.fl,com.tapjoy.internal.bz,com.tapjoy.internal.gz,java.lang.Thread;-;215
video.like;No local IP;-;Frida - socketChannel.open;-;No trace;-;5
video.like;No local IP;-;Frida - socket.connect;-;No trace;-;222
video.like;No local IP;-;No method;-;No trace;-;10
video.like;No local IP;-;No method;-;No trace;-;10
video.like;NA;-;Frida - SSLContext.getInstance;-;dalvik.system.VMStack,java.lang.Thread,javax.net.ssl.SSLContext,okhttp3.internal.w.z,okhttp3.OkHttpClient,okhttp3.OkHttpClient,okhttp3.OkHttpClient,okhttp3.OkHttpClient$Builder,sg.bigo.sdk.blivestat.v.z.h,sg.bigo.sdk.blivestat.v.z.h,sg.bigo.sdk.blivestat.v.z.z,sg.bigo.sdk.blivestat.v.z.z,sg.bigo.sdk.blivestat.info.eventstat.x,sg.bigo.sdk.blivestat.info.eventstat.x,sg.bigo.sdk.blivestat.info.eventstat.x,sg.bigo.sdk.blivestat.info.eventstat.x,sg.bigo.sdk.blivestat.info.eventstat.w,sg.bigo.sdk.blivestat.b.j,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;54
video.like;NA;-;Frida - SSLContext.getInstance;-;dalvik.system.VMStack,java.lang.Thread,javax.net.ssl.SSLContext,okhttp3.internal.w.z,okhttp3.OkHttpClient,okhttp3.OkHttpClient,okhttp3.OkHttpClient,okhttp3.OkHttpClient$Builder,okhttp3.OkHttpClient$Builder,sg.bigo.titan.w.w$z,sg.bigo.titan.w.w,com.yy.iheima.ee,com.yy.iheima.startup.y.w,com.yy.iheima.startup.w.z.u,sg.bigo.av.task.y,sg.bigo.av.task.executor.DrivenDraphExecutor$queue$$inlined$forEach$lambda$1,sg.bigo.av.task.executor.DrivenDraphExecutor$queue$$inlined$forEach$lambda$1,com.yy.iheima.startup.w.f,com.yy.iheima.startup.w.m,com.yy.iheima.startup.w.c,sg.bigo.av.task.executor.x,sg.bigo.av.task.executor.x,sg.bigo.av.task.executor.x,sg.bigo.av.task.executor.x,sg.bigo.av.task.executor.w,sg.bigo.av.task.x,sg.bigo.av.task.y,sg.bigo.av.task.executor.DrivenDraphExecutor$queue$$inlined$forEach$lambda$1,sg.bigo.av.task.executor.DrivenDraphExecutor$queue$$inlined$forEach$lambda$1,com.yy.iheima.startup.w.f,com.yy.iheima.startup.w.m,com.yy.iheima.startup.w.c,sg.bigo.av.task.executor.x,sg.bigo.av.task.executor.x,com.yy.iheima.startup.w.b,com.yy.iheima.startup.w.h,com.yy.iheima.startup.y.w,com.yy.iheima.MyApplication,android.app.Instrumentation,android.app.ActivityThread,android.app.ActivityThread,android.app.ActivityThread,android.app.ActivityThread$H,android.os.Handler,android.os.Looper,android.app.ActivityThread,java.lang.reflect.Method,com.android.internal.os.RuntimeInit$MethodAndArgsCaller,com.android.internal.os.ZygoteInit;-;54
video.like;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.facebook.GraphResponse$z,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.internal.FetchedAppSettingsManager,com.facebook.internal.FetchedAppSettingsManager,com.facebook.internal.ad,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
video.like;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.facebook.GraphResponse$z,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.internal.t,com.facebook.internal.t,com.facebook.internal.aa,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
video.like;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.facebook.GraphResponse$z,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.internal.FetchedAppSettingsManager,com.facebook.internal.FetchedAppSettingsManager,com.facebook.at,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
video.like;192.168.0.20:46482;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.facebook.GraphResponse$z,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.internal.FetchedAppSettingsManager,com.facebook.internal.FetchedAppSettingsManager,com.facebook.internal.ad,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
video.like;192.168.0.20:46484;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.facebook.GraphResponse$z,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.internal.t,com.facebook.internal.t,com.facebook.internal.aa,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
video.like;192.168.0.20:46486;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.facebook.GraphResponse$z,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.GraphRequest$x,com.facebook.internal.FetchedAppSettingsManager,com.facebook.internal.FetchedAppSettingsManager,com.facebook.at,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
video.like;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,sg.bigo.sdk.blivestat.v.z.i,sg.bigo.sdk.blivestat.v.z.i,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
